,game,model,experiment,episode,metric,value
10553,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_19,Request Success Ratio,0.0
10554,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Aborted at Player 1,1.0
10555,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Aborted at Player 2,0.0
10556,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Generated Expression Length,
10557,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Generated Expression Number of Tokens,
10558,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Request Count,1.0
10559,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Parsed Request Count,0.0
10560,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Violated Request Count,1.0
10561,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Success,0.0
10562,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Lose,1.0
10563,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Aborted,1.0
10564,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Main Score,
10565,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_2,Request Success Ratio,0.0
10566,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Aborted at Player 1,1.0
10567,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Aborted at Player 2,0.0
10568,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Generated Expression Length,
10569,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Generated Expression Number of Tokens,
10570,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Request Count,1.0
10571,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Parsed Request Count,0.0
10572,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Violated Request Count,1.0
10573,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Success,0.0
10574,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Lose,1.0
10575,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Aborted,1.0
10576,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Main Score,
10577,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_20,Request Success Ratio,0.0
10578,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Aborted at Player 1,1.0
10579,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Aborted at Player 2,0.0
10580,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Generated Expression Length,
10581,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Generated Expression Number of Tokens,
10582,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Request Count,1.0
10583,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Parsed Request Count,0.0
10584,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Violated Request Count,1.0
10585,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Success,0.0
10586,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Lose,1.0
10587,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Aborted,1.0
10588,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Main Score,
10589,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_21,Request Success Ratio,0.0
10590,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Aborted at Player 1,1.0
10591,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Aborted at Player 2,0.0
10592,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Generated Expression Length,
10593,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Generated Expression Number of Tokens,
10594,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Request Count,1.0
10595,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Parsed Request Count,0.0
10596,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Violated Request Count,1.0
10597,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Success,0.0
10598,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Lose,1.0
10599,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Aborted,1.0
10600,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Main Score,
10601,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_22,Request Success Ratio,0.0
10602,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Aborted at Player 1,1.0
10603,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Aborted at Player 2,0.0
10604,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Generated Expression Length,
10605,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Generated Expression Number of Tokens,
10606,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Request Count,1.0
10607,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Parsed Request Count,0.0
10608,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Violated Request Count,1.0
10609,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Success,0.0
10610,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Lose,1.0
10611,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Aborted,1.0
10612,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Main Score,
10613,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_23,Request Success Ratio,0.0
10614,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Aborted at Player 1,1.0
10615,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Aborted at Player 2,0.0
10616,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Generated Expression Length,
10617,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Generated Expression Number of Tokens,
10618,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Request Count,1.0
10619,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Parsed Request Count,0.0
10620,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Violated Request Count,1.0
10621,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Success,0.0
10622,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Lose,1.0
10623,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Aborted,1.0
10624,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Main Score,
10625,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_24,Request Success Ratio,0.0
10626,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Aborted at Player 1,1.0
10627,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Aborted at Player 2,0.0
10628,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Generated Expression Length,
10629,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Generated Expression Number of Tokens,
10630,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Request Count,1.0
10631,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Parsed Request Count,0.0
10632,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Violated Request Count,1.0
10633,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Success,0.0
10634,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Lose,1.0
10635,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Aborted,1.0
10636,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Main Score,
10637,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_25,Request Success Ratio,0.0
10638,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Aborted at Player 1,1.0
10639,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Aborted at Player 2,0.0
10640,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Generated Expression Length,
10641,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Generated Expression Number of Tokens,
10642,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Request Count,1.0
10643,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Parsed Request Count,0.0
10644,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Violated Request Count,1.0
10645,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Success,0.0
10646,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Lose,1.0
10647,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Aborted,1.0
10648,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Main Score,
10649,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_26,Request Success Ratio,0.0
10650,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Aborted at Player 1,1.0
10651,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Aborted at Player 2,0.0
10652,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Generated Expression Length,
10653,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Generated Expression Number of Tokens,
10654,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Request Count,1.0
10655,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Parsed Request Count,0.0
10656,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Violated Request Count,1.0
10657,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Success,0.0
10658,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Lose,1.0
10659,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Aborted,1.0
10660,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Main Score,
10661,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_27,Request Success Ratio,0.0
10662,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Aborted at Player 1,1.0
10663,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Aborted at Player 2,0.0
10664,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Generated Expression Length,
10665,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Generated Expression Number of Tokens,
10666,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Request Count,1.0
10667,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Parsed Request Count,0.0
10668,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Violated Request Count,1.0
10669,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Success,0.0
10670,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Lose,1.0
10671,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Aborted,1.0
10672,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Main Score,
10673,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_28,Request Success Ratio,0.0
10674,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Aborted at Player 1,1.0
10675,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Aborted at Player 2,0.0
10676,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Generated Expression Length,
10677,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Generated Expression Number of Tokens,
10678,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Request Count,1.0
10679,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Parsed Request Count,0.0
10680,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Violated Request Count,1.0
10681,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Success,0.0
10682,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Lose,1.0
10683,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Aborted,1.0
10684,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Main Score,
10685,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_29,Request Success Ratio,0.0
10686,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Aborted at Player 1,1.0
10687,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Aborted at Player 2,0.0
10688,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Generated Expression Length,
10689,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Generated Expression Number of Tokens,
10690,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Request Count,1.0
10691,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Parsed Request Count,0.0
10692,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Violated Request Count,1.0
10693,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Success,0.0
10694,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Lose,1.0
10695,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Aborted,1.0
10696,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Main Score,
10697,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_3,Request Success Ratio,0.0
10698,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_4,Aborted at Player 1,1.0
10699,referencegame,Pharia-1-LLM-7B-control-aligned-hf-t0.0--Pharia-1-LLM-7B-control-aligned-hf-t0.0,4_shape_grids,episode_4,Aborted at Player 2,0.0
